testaccom_id,accomodation,accom_location,destination,accom_stars,accom_type,accom_board_basis,staff_pick,trip_adv_rating,trip_adv_reviews,has_swimming_pool,has_sauna,has_jacuzzi,has_tv_in_room,has_air_conditioning,has_wifi,has_hot_tub,has_lift,suitable_for_children,has_child_care,has_bar,has_sea_view,close_to_resort,departure_airport,travel_date,booking_date,day_booked_before_travel,holiday_duration,price_per_person
INSOHA,Hotel Ascot,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4,566,1,0,0,1,1,1,0,1,0,0,1,0,1,DUB,2017-07-02,2017-01-31,152,7,924.96
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2017-07-02,2017-01-23,160,7,1405.25
INSOA,Hotel Astoria,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Bed & Breakfast,0,4,275,0,0,0,1,1,0,0,0,0,0,1,0,1,DUB,2017-07-02,2017-01-05,178,7,1015
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2017-07-02,2017-04-03,90,7,1730.76
INSOTB,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,1,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2017-07-02,2017-04-10,83,7,1636
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2017-07-02,2017-01-03,180,7,1699
VPMAVI,Vidamar Hotel,Funchal,Madeira,5,Hotel,Half Board,0,4.5,2957,1,1,1,1,1,1,0,0,0,0,1,1,1,DUB,2017-07-06,2017-02-23,133,14,1625.67
VPMAJA,Jardins d'Ajuda Suite Hotel,Funchal,Madeira,4,Hotel,Bed & Breakfast,0,,,1,0,0,1,1,1,0,1,1,0,1,0,0,DUB,2017-07-06,2017-07-04,2,7,499
VPMAME,Hotel Melia Madeira Mare,Funchal,Madeira,5,Hotel,Bed & Breakfast,0,4.5,1964,1,1,1,1,1,1,0,1,0,1,1,1,1,DUB,2017-07-06,2017-04-11,86,7,1114.79
VPMAME,Hotel Melia Madeira Mare,Funchal,Madeira,5,Hotel,Bed & Breakfast,0,4.5,1964,1,1,1,1,1,1,0,1,0,1,1,1,1,DUB,2017-07-06,2017-05-05,62,7,860
VPMAFV,Four Views Monumental Lido Hotel,Funchal,Madeira,4,Hotel,Bed & Breakfast,0,4,1263,1,1,1,1,1,0,0,1,0,0,1,1,1,DUB,2017-07-06,2017-06-07,29,7,749
VPMADT,Aparthotel Duas Torres,Funchal,Madeira,4,Apartment,Self-Catering,0,4,342,1,0,0,1,1,0,0,1,0,0,1,1,0,DUB,2017-07-06,2017-05-02,65,7,755.1
VPMAFB,Four Views Baia,Funchal,Madeira,4,Hotel,Bed & Breakfast,0,4,874,1,1,1,1,1,1,0,0,0,0,1,1,1,DUB,2017-07-06,2017-06-29,7,7,569
VPMADT,Aparthotel Duas Torres,Funchal,Madeira,4,Apartment,Self-Catering,0,4,342,1,0,0,1,1,0,0,1,0,0,1,1,0,DUB,2017-07-06,2017-06-21,15,7,510.98
VPMAME,Hotel Melia Madeira Mare,Funchal,Madeira,5,Hotel,Bed & Breakfast,0,4.5,1964,1,1,1,1,1,1,0,1,0,1,1,1,1,DUB,2017-07-06,2017-06-08,28,7,849
VPMAME,Hotel Melia Madeira Mare,Funchal,Madeira,5,Hotel,Bed & Breakfast,0,4.5,1964,1,1,1,1,1,1,0,1,0,1,1,1,1,DUB,2017-07-06,2017-03-08,120,14,1511.86
VPMADT,Aparthotel Duas Torres,Funchal,Madeira,4,Apartment,Self-Catering,0,4,342,1,0,0,1,1,0,0,1,0,0,1,1,0,DUB,2017-07-06,2017-05-26,41,7,705.1
VPMAME,Hotel Melia Madeira Mare,Funchal,Madeira,5,Hotel,Bed & Breakfast,0,4.5,1964,1,1,1,1,1,1,0,1,0,1,1,1,1,DUB,2017-07-06,2017-06-28,8,7,699
VPMAPC,Pestana Casino Park,Funchal,Madeira,5,Hotel,Bed & Breakfast,0,4,3152,1,1,1,1,1,0,0,0,0,0,1,1,1,DUB,2017-07-06,2017-05-18,49,7,997.34
VPMADT,Aparthotel Duas Torres,Funchal,Madeira,4,Apartment,Self-Catering,0,4,342,1,0,0,1,1,0,0,1,0,0,1,1,0,DUB,2017-07-06,2017-05-26,41,7,648.98
VPMAFB,Four Views Baia,Funchal,Madeira,4,Hotel,Bed & Breakfast,0,4,874,1,1,1,1,1,1,0,0,0,0,1,1,1,DUB,2017-07-06,2017-05-07,60,7,766.78
VPMADM,Dorisol Mimosa,Funchal,Madeira,3,Hotel,Bed & Breakfast,0,,,1,1,1,1,0,0,0,0,0,0,1,1,1,DUB,2017-07-06,2017-05-23,44,7,591.22
VPMAFV,Four Views Monumental Lido Hotel,Funchal,Madeira,4,Hotel,Bed & Breakfast,0,4,1263,1,1,1,1,1,0,0,1,0,0,1,1,1,DUB,2017-07-06,2017-05-27,40,7,803.98
VPMAJA,Jardins d'Ajuda Suite Hotel,Funchal,Madeira,4,Hotel,Bed & Breakfast,0,,,1,0,0,1,1,1,0,1,1,0,1,0,0,DUB,2017-07-06,2017-06-14,22,7,659
VPMAPC,Pestana Casino Park,Funchal,Madeira,5,Hotel,Bed & Breakfast,0,4,3152,1,1,1,1,1,0,0,0,0,0,1,1,1,DUB,2017-07-06,2017-04-10,87,7,949
VPMABA,Hotel Baia Azul,Funchal,Madeira,4,Hotel,Bed & Breakfast,0,4.5,367,1,1,0,1,1,0,0,0,0,0,1,1,0,DUB,2017-07-06,2017-05-26,41,7,751.14
ITTCCN,Camping Village Norcenni Girasole,Tuscan Countryside,Tuscany,4,Holiday Homes,Self-Catering,0,4,1084,1,0,0,0,1,1,0,0,1,0,1,0,0,DUB,2017-07-07,2017-06-27,10,7,585
ITTCM,Grand Hotel Croce di Malta,Montecatini,Tuscany,4,Hotel,Bed & Breakfast,0,4,482,1,1,1,1,1,1,0,1,0,0,1,1,0,DUB,2017-07-07,2017-06-20,17,7,839
ITTCHM,Hotel Manzoni,Montecatini,Tuscany,4,Hotel,Half Board,0,4,811,1,1,0,1,1,1,0,1,1,0,1,0,0,DUB,2017-07-07,2017-05-26,42,7,719
ITTCHM,Hotel Manzoni,Montecatini,Tuscany,4,Hotel,Half Board,0,4,811,1,1,0,1,1,1,0,1,1,0,1,0,0,DUB,2017-07-07,2017-06-05,32,7,751.33
ITTCM,Grand Hotel Croce di Malta,Montecatini,Tuscany,4,Hotel,Bed & Breakfast,0,4,482,1,1,1,1,1,1,0,1,0,0,1,1,0,DUB,2017-07-07,2017-07-05,2,7,679
ITTCHM,Hotel Manzoni,Montecatini,Tuscany,4,Hotel,Half Board,0,4,811,1,1,0,1,1,1,0,1,1,0,1,0,0,DUB,2017-07-07,2017-05-27,41,7,799
ITTCCDT,Castellare Di Tonda,Tuscan Countryside,Tuscany,4,Apartment,Self-Catering,0,4.5,685,1,1,1,1,0,1,0,0,1,0,1,0,0,DUB,2017-07-07,2017-05-19,49,7,740.67
IVLJHP,Hotel Portofino,Lido di Jesolo,Venetian Riviera,3,Hotel,Half Board,0,4,131,1,0,0,1,1,1,0,1,1,0,1,0,1,DUB,2017-07-08,2017-01-26,163,14,1255
IGRAHG,Hotel Garda,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,730,1,0,0,1,1,1,0,1,0,0,1,0,1,DUB,2017-07-08,2017-06-08,30,7,1098.56
IGRAGR,Grand Hotel Riva,Riva,Lake Garda,4,Hotel,Bed & Breakfast,0,3,915,0,1,0,1,1,1,0,0,0,0,1,0,0,DUB,2017-07-08,2017-07-01,7,7,699
IARIDF,Hotel De France,Rimini,Rimini and Adriatic Riviera,3,Hotel,Bed & Breakfast,0,4.5,54,1,0,0,1,1,1,0,0,0,0,0,1,1,DUB,2017-07-08,2017-06-23,15,7,688
IVLJHY,Hotel Eddy,Lido di Jesolo,Venetian Riviera,3,Hotel,Bed & Breakfast,0,3.5,21,1,0,0,1,1,0,0,1,0,0,0,1,1,BFS,2017-07-08,2017-06-21,17,7,713.53
IACASE,Hotel Senior,Cattolica,Rimini and Adriatic Riviera,3,Hotel,Half Board,0,4,197,1,0,1,0,0,1,0,0,1,0,1,1,1,DUB,2017-07-08,2017-06-23,15,7,616
ISGNNB,ATAHotel Naxos Beach Resort,Giardini Naxos,Sicily,4,Hotel,Half Board,0,4,1745,1,0,0,1,1,0,0,1,1,0,1,1,1,DUB,2017-07-08,2017-01-25,164,7,967.46
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,ORK,2017-07-08,2017-02-05,153,14,1409
IGRAHG,Hotel Garda,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,730,1,0,0,1,1,1,0,1,0,0,1,0,1,ORK,2017-07-08,2017-06-20,18,7,2176
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,DUB,2017-07-08,2017-02-01,157,7,866.5
ISTAHA,Hotel Ariston,Taormina,Sicily,4,Hotel,Bed & Breakfast,0,4,1078,1,0,0,1,1,1,0,1,0,0,1,1,1,DUB,2017-07-08,2017-05-15,54,7,1122.48
IGDOHB,Hotel Benaco,Desenzano,Lake Garda,3,Hotel,Bed & Breakfast,0,4.5,617,1,0,1,1,1,1,0,0,0,0,0,0,1,ORK,2017-07-08,2017-06-28,10,7,799
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,DUB,2017-07-08,2017-07-02,6,7,664.45
ISGNHT,Hotel Tysandros,Giardini Naxos,Sicily,3,Hotel,Bed & Breakfast,0,4,150,0,0,0,1,1,0,0,0,0,0,1,1,1,DUB,2017-07-08,2016-11-10,240,7,744
IGRAGR,Grand Hotel Riva,Riva,Lake Garda,4,Hotel,Bed & Breakfast,0,3,915,0,1,0,1,1,1,0,0,0,0,1,0,0,BFS,2017-07-08,2017-04-11,88,7,1216.01
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,BFS,2017-07-08,2016-11-10,240,14,1956.26
IGMEMA,Hotel Maximilian,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,273,1,1,1,1,1,0,0,0,0,0,0,0,0,BFS,2017-07-08,2016-11-10,240,7,1822.36
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,ORK,2017-07-08,2017-02-21,137,14,1638.99
IGBOPG,Parc Hotel Gritti,Bardolino,Lake Garda,4,Hotel,Bed & Breakfast,0,3.5,790,1,1,0,1,1,1,0,1,0,0,1,0,1,DUB,2017-07-08,2017-04-18,81,7,1334.32
IGTEPM,Hotel Piccolo Mondo,Nago-Torbole,Lake Garda,4,Hotel,Half Board,0,4.5,367,1,1,0,1,1,1,0,1,0,0,1,0,1,DUB,2017-07-08,2017-03-01,129,14,1639
IGRASP,Hotel Savoy Palace,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,1431,1,1,1,1,1,1,0,1,1,0,1,0,0,ORK,2017-07-08,2017-01-31,158,7,1424.5
IGSEBL,Blu Lake Sirmione Hotel,Sirmione,Lake Garda,4,Hotel,Bed & Breakfast,0,3.5,171,1,0,0,1,1,0,0,0,0,0,1,0,0,ORK,2017-07-08,2017-06-27,11,7,829
IACANF,Hotel Ninfea,Cattolica,Rimini and Adriatic Riviera,3,Hotel,Half Board,0,4,45,0,0,0,1,1,1,0,0,0,0,1,1,1,DUB,2017-07-08,2017-06-18,20,7,459.21
IVLJPP,Hotel Principe Palace,Lido di Jesolo,Venetian Riviera,4,Hotel,Half Board,0,4.5,711,1,0,0,1,1,0,0,1,0,0,1,0,1,ORK,2017-07-08,2017-06-06,32,7,1131.87
IVLJHS,Hotel Le Soleil,Lido di Jesolo,Venetian Riviera,4,Hotel,Half Board,0,4.5,548,1,1,0,1,1,1,0,0,0,0,1,1,0,ORK,2017-07-08,2017-02-27,131,7,1356
IGDOHB,Hotel Benaco,Desenzano,Lake Garda,3,Hotel,Bed & Breakfast,0,4.5,617,1,0,1,1,1,1,0,0,0,0,0,0,1,DUB,2017-07-08,2017-02-24,134,7,999
IACAHM,Hotel Madison,Cattolica,Rimini and Adriatic Riviera,4,Hotel,Half Board,0,4,347,1,0,0,1,1,1,0,1,1,0,1,1,1,DUB,2017-07-08,2017-06-21,17,7,639
ISGNHT,Hotel Tysandros,Giardini Naxos,Sicily,3,Hotel,Bed & Breakfast,0,4,150,0,0,0,1,1,0,0,0,0,0,1,1,1,DUB,2017-07-08,2017-06-23,15,7,599
ISLIDP,Hotel Delle Palme,Letojanni,Sicily,3,Hotel,Bed & Breakfast,0,3.5,106,1,0,0,1,1,1,0,1,0,0,1,0,1,DUB,2017-07-08,2017-06-12,26,7,754
IGMEAN,Hotel Antonella,Malcesine,Lake Garda,3,Hotel,Bed & Breakfast,0,4,147,1,0,0,1,1,1,0,1,0,0,1,0,1,DUB,2017-07-08,2017-01-28,161,7,873.87
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2017-07-08,2017-04-27,72,7,904.01
IACASE,Hotel Senior,Cattolica,Rimini and Adriatic Riviera,3,Hotel,Half Board,0,4,197,1,0,1,0,0,1,0,0,1,0,1,1,1,DUB,2017-07-08,2017-06-24,14,7,599
IGDOAG,Hotel Aquaviva del Garda & Spa,Desenzano,Lake Garda,4,Hotel,Bed & Breakfast,0,,,1,1,0,1,1,0,0,1,0,0,1,0,0,ORK,2017-07-08,2017-02-06,152,7,1076.5
IGLESP,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,DUB,2017-07-08,2017-01-06,183,7,1176.63
IGRAHG,Hotel Garda,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,730,1,0,0,1,1,1,0,1,0,0,1,0,1,BFS,2017-07-08,2017-05-26,43,7,1431.52
IGRAHM,Hotel Mirage,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,367,1,1,0,1,1,1,0,1,0,0,1,0,0,BFS,2017-07-08,2017-04-03,96,7,1221.05
IGRAGR,Grand Hotel Riva,Riva,Lake Garda,4,Hotel,Bed & Breakfast,0,3,915,0,1,0,1,1,1,0,0,0,0,1,0,0,DUB,2017-07-08,2017-06-29,9,7,775
IGDOVR,Villa Rosa Hotel,Desenzano,Lake Garda,4,Hotel,Bed & Breakfast,0,4.5,917,1,0,0,1,1,1,0,0,0,0,1,0,1,BFS,2017-07-08,2016-10-24,257,7,1745.07
IACAMA,Madison Apartments,Cattolica,Rimini and Adriatic Riviera,4,Apartment,Self-Catering,0,,,1,0,0,1,1,1,0,0,1,0,0,0,1,DUB,2017-07-08,2017-03-24,106,7,748.82
IGDOVM,Hotel Villa Maria,Desenzano,Lake Garda,4,Hotel,Bed & Breakfast,0,4,227,1,0,0,1,1,0,0,1,0,0,1,0,0,BFS,2017-07-08,2017-07-01,7,7,1047.73
IARIHB,Hotel Bagli,Rimini,Rimini and Adriatic Riviera,3,Hotel,Half Board,0,4,82,1,0,0,1,1,1,0,0,0,0,0,0,1,DUB,2017-07-08,2017-04-14,85,7,731.16
IGPABU,Happy Camp Butterfly Village,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4,286,1,0,0,0,1,1,0,0,1,0,1,0,1,DUB,2017-07-08,2017-04-24,75,7,788.32
IGDOVR,Villa Rosa Hotel,Desenzano,Lake Garda,4,Hotel,Bed & Breakfast,0,4.5,917,1,0,0,1,1,1,0,0,0,0,1,0,1,BFS,2017-07-08,2017-06-16,22,7,1666.12
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,DUB,2017-07-08,2017-03-29,101,14,1125.25
IGTEHE,Hotel Eden,Nago-Torbole,Lake Garda,3,Hotel,Bed & Breakfast,0,4.5,38,1,0,1,1,1,0,0,0,0,0,1,0,1,DUB,2017-07-08,2017-05-18,51,7,819
IGSEGV,Garda Village,Sirmione,Lake Garda,4,Holiday Homes,Self-Catering,0,3.5,444,1,0,0,1,1,1,0,0,1,0,1,0,0,DUB,2017-07-08,2017-02-28,130,7,841.5
IGCOBV,Belvedere Village,Castelnuovo del Garda,Lake Garda,4,Apartment,Self-Catering,0,4,325,1,0,0,1,1,1,0,0,1,0,1,0,0,ORK,2017-07-08,2017-01-27,162,14,1318.26
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2017-07-08,2017-02-01,157,14,1080.24
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,DUB,2017-07-08,2017-03-07,123,14,1253.25
IGLESP,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,BFS,2017-07-08,2017-05-18,51,7,1420.86
IGSEGV,Garda Village,Sirmione,Lake Garda,4,Holiday Homes,Self-Catering,0,3.5,444,1,0,0,1,1,1,0,0,1,0,1,0,0,DUB,2017-07-08,2017-07-03,5,7,658.43
IGDOHP,Park Hotel Desenzano,Desenzano,Lake Garda,4,Hotel,Bed & Breakfast,0,4.5,641,1,0,0,1,1,0,0,1,0,0,1,0,1,ORK,2017-07-08,2017-05-22,47,7,1361.5
IVLJDA,Hotel D'Annunzio,Lido di Jesolo,Venetian Riviera,3,Hotel,Half Board,0,4,447,1,0,0,1,1,1,0,1,0,0,1,0,1,ORK,2017-07-08,2017-05-22,47,7,755.77
IARIHB,Hotel Bagli,Rimini,Rimini and Adriatic Riviera,3,Hotel,Half Board,0,4,82,1,0,0,1,1,1,0,0,0,0,0,0,1,DUB,2017-07-08,2017-04-27,72,7,783.16
IGRAKP,Hotel Kristal Palace,Riva,Lake Garda,4,Hotel,Half Board,0,5,731,1,0,0,1,1,1,0,0,0,0,1,0,0,BFS,2017-07-08,2017-03-01,129,7,1696.74
IGPABA,Bella Italia: Apartments,Peschiera,Lake Garda,4,Apartment,Self-Catering,0,4.5,257,1,0,0,1,1,0,0,0,1,0,1,0,1,BFS,2017-07-08,2017-03-29,101,7,857.65
IGBOCC,Camping Cisano & San Vito,Bardolino,Lake Garda,4,Holiday Homes,Self-Catering,0,3,316,1,0,1,0,1,1,0,0,1,0,1,0,0,ORK,2017-07-08,2017-05-17,52,7,691.4
IGMEMA,Hotel Maximilian,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,273,1,1,1,1,1,0,0,0,0,0,0,0,0,BFS,2017-07-08,2017-01-10,179,14,2810.59
IGRABV,Bellavista Hotel Deluxe Apartments,Riva,Lake Garda,3,Apartment,Self-Catering,0,4,177,0,1,1,1,1,1,0,1,0,0,1,0,0,ORK,2017-07-08,2017-01-06,183,7,886.82
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2017-07-08,2017-03-07,123,7,863.01
IACAHM,Hotel Madison,Cattolica,Rimini and Adriatic Riviera,4,Hotel,Half Board,0,4,347,1,0,0,1,1,1,0,1,1,0,1,1,1,DUB,2017-07-08,2017-06-30,8,7,797.26
ISGNHV,Hotel Villa Linda,Giardini Naxos,Sicily,3,Hotel,Bed & Breakfast,0,4,202,0,0,0,1,1,0,0,0,0,0,1,0,1,DUB,2017-07-08,2017-06-21,17,7,644.47
IGBOAS,Aqualux Hotel Spa Suite & Terme,Bardolino,Lake Garda,4,Hotel,Bed & Breakfast,0,4.5,1234,1,1,0,1,1,1,0,1,0,0,1,0,1,ORK,2017-07-08,2017-04-01,98,7,1560.46
IGRABR,Hotel Bristol,Riva,Lake Garda,3,Hotel,Bed & Breakfast,0,3.5,167,1,1,0,1,1,0,0,0,0,0,1,0,1,DUB,2017-07-08,2017-07-03,5,7,1092.55
IGLEVD,Hotel Villa Dirce,Limone,Lake Garda,4,Hotel,Half Board,0,4,313,1,0,1,1,1,1,0,0,0,0,1,0,0,DUB,2017-07-08,2017-02-15,143,7,899
IGDOVM,Hotel Villa Maria,Desenzano,Lake Garda,4,Hotel,Bed & Breakfast,0,4,227,1,0,0,1,1,0,0,1,0,0,1,0,0,ORK,2017-07-08,2017-02-01,157,7,1091
IGSEGV,Garda Village,Sirmione,Lake Garda,4,Holiday Homes,Self-Catering,0,3.5,444,1,0,0,1,1,1,0,0,1,0,1,0,0,ORK,2017-07-08,2017-06-23,15,7,619
IVLJHZ,Hotel Harry's,Lido di Jesolo,Venetian Riviera,3,Hotel,Half Board,0,4,334,1,0,0,1,1,0,0,0,0,0,1,0,1,ORK,2017-07-08,2017-05-18,51,14,1154
IGDOVM,Hotel Villa Maria,Desenzano,Lake Garda,4,Hotel,Bed & Breakfast,0,4,227,1,0,0,1,1,0,0,1,0,0,1,0,0,BFS,2017-07-08,2017-02-04,154,7,1192.58
IGDOVR,Villa Rosa Hotel,Desenzano,Lake Garda,4,Hotel,Bed & Breakfast,0,4.5,917,1,0,0,1,1,1,0,0,0,0,1,0,1,DUB,2017-07-08,2017-03-30,100,7,1369.42
IGLESP,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,ORK,2017-07-08,2017-03-29,101,7,1295.7
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2017-07-08,2017-03-23,107,14,1048.99
ISLIDP,Hotel Delle Palme,Letojanni,Sicily,3,Hotel,Bed & Breakfast,0,3.5,106,1,0,0,1,1,1,0,1,0,0,1,0,1,DUB,2017-07-08,2017-07-01,7,7,519
IVLJDA,Hotel D'Annunzio,Lido di Jesolo,Venetian Riviera,3,Hotel,Half Board,0,4,447,1,0,0,1,1,1,0,1,0,0,1,0,1,ORK,2017-07-08,2017-06-02,36,7,851.77
IGLEGB,Hotel Garda Bellevue Wellness,Limone,Lake Garda,4,Hotel,Half Board,0,3.5,182,1,1,1,1,1,1,0,0,0,0,1,0,0,BFS,2017-07-08,2017-02-06,152,7,1161.02
IGDOHP,Park Hotel Desenzano,Desenzano,Lake Garda,4,Hotel,Bed & Breakfast,0,4.5,641,1,0,0,1,1,0,0,1,0,0,1,0,1,DUB,2017-07-08,2017-03-07,123,7,1279
IGTEMO,Hotel Montebaldo,Nago-Torbole,Lake Garda,2,Hotel,Bed & Breakfast,0,4,25,0,0,0,0,0,1,0,0,0,0,1,0,1,BFS,2017-07-08,2017-06-23,15,7,755.56
IGSEHP,Hotel La Pa�l,Sirmione,Lake Garda,3,Hotel,Bed & Breakfast,0,3.5,434,1,0,0,1,1,1,0,0,0,0,1,0,1,DUB,2017-07-08,2017-06-10,28,7,889
ISLIDP,Hotel Delle Palme,Letojanni,Sicily,3,Hotel,Bed & Breakfast,0,3.5,106,1,0,0,1,1,1,0,1,0,0,1,0,1,DUB,2017-07-08,2017-04-14,85,7,739
ISGNHV,Hotel Villa Linda,Giardini Naxos,Sicily,3,Hotel,Bed & Breakfast,0,4,202,0,0,0,1,1,0,0,0,0,0,1,0,1,DUB,2017-07-08,2017-06-20,18,7,599
ISTAVE,Hotel Villa Esperia,Taormina,Sicily,4,Hotel,Bed & Breakfast,0,,,1,0,0,0,1,0,0,0,0,0,1,0,0,DUB,2017-07-08,2017-07-01,7,7,699.08
IGMEAN,Hotel Antonella,Malcesine,Lake Garda,3,Hotel,Bed & Breakfast,0,4,147,1,0,0,1,1,1,0,1,0,0,1,0,1,DUB,2017-07-08,2017-01-28,161,7,829
IVLJPS,Principe Palace Suites,Lido di Jesolo,Venetian Riviera,4,Apartment,Self-Catering,0,4.5,711,1,0,0,1,1,1,0,0,1,0,0,0,0,ORK,2017-07-08,2017-01-25,164,14,1310.66
ISTAVE,Hotel Villa Esperia,Taormina,Sicily,4,Hotel,Bed & Breakfast,0,,,1,0,0,0,1,0,0,0,0,0,1,0,0,DUB,2017-07-08,2017-07-03,5,7,924.91
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,ORK,2017-07-08,2017-02-06,152,14,1574
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,BFS,2017-07-08,2017-03-28,102,7,919.01
IGRASP,Hotel Savoy Palace,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,1431,1,1,1,1,1,1,0,1,1,0,1,0,0,ORK,2017-07-08,2017-03-10,120,7,1269
ISGNHD,Hotel Diamond,Giardini Naxos,Sicily,5,Hotel,Bed & Breakfast,0,4,244,1,0,0,1,1,1,0,1,0,0,1,0,0,DUB,2017-07-08,2017-06-17,21,7,1059
IGRAHG,Hotel Garda,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,730,1,0,0,1,1,1,0,1,0,0,1,0,1,BFS,2017-07-08,2017-03-25,105,14,2268.74
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2017-07-08,2017-03-28,102,7,929.01
IGPAHA,Bella Italia: Hotel Apartments,Peschiera,Lake Garda,4,Apartment,Bed & Breakfast,0,4.5,257,1,0,0,1,1,0,0,0,1,0,1,0,1,DUB,2017-07-08,2017-02-06,152,7,838.99
ISGNHE,Hotel Hellenia Yachting,Giardini Naxos,Sicily,4,Hotel,Bed & Breakfast,0,3.5,444,1,1,1,1,1,1,0,0,0,0,1,1,1,DUB,2017-07-08,2017-05-09,60,7,887.42
ISGNHD,Hotel Diamond,Giardini Naxos,Sicily,5,Hotel,Bed & Breakfast,0,4,244,1,0,0,1,1,1,0,1,0,0,1,0,0,DUB,2017-07-08,2017-07-03,5,7,944.36
IACANF,Hotel Ninfea,Cattolica,Rimini and Adriatic Riviera,3,Hotel,Half Board,0,4,45,0,0,0,1,1,1,0,0,0,0,1,1,1,DUB,2017-07-08,2017-05-25,44,7,649
IACANF,Hotel Ninfea,Cattolica,Rimini and Adriatic Riviera,3,Hotel,Half Board,0,4,45,0,0,0,1,1,1,0,0,0,0,1,1,1,DUB,2017-07-08,2017-06-15,23,7,699.21
IVLJHVC,Hotel Cambridge,Lido di Jesolo,Venetian Riviera,4,Hotel,Half Board,0,4,101,1,0,0,1,1,0,0,1,0,0,1,1,1,DUB,2017-07-08,2017-02-17,141,7,1165
IGDOVR,Villa Rosa Hotel,Desenzano,Lake Garda,4,Hotel,Bed & Breakfast,0,4.5,917,1,0,0,1,1,1,0,0,0,0,1,0,1,DUB,2017-07-08,2017-05-05,64,7,1399.42
